Email_ID,Text,Label
EM0160,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, HR.",0
EM0393,"Subject: Your monthly utility bill is ready

Dear resident, your digital utility bill for April 2026 is now available. The total amount due is $145.20, which will be auto-debited from your registered card on May 5th. Thank you. Sincerely, CODR.",0
EM0371,"Subject: Feedback request: Team performance

Hi all, please take 5 minutes to fill out the quarterly team feedback survey. Your responses are anonymous and help us improve our developer tooling and workspace guidelines. Thanks, HR Team. Sincerely, HR.",0
EM0156,"Subject: Congratulations! You won $1,000,000 lottery!

Dear lucky winner, your email address was selected as the grand prize winner of $1,000,000 in our international lottery promotion. To claim your cash prize, reply with your full name, phone number, and bank details. Reference ID: 33402.",1
EM0476,"Subject: Data Analyst Interview Schedule

Dear Sankha, thank you for applying for the Data Analyst position at CODR. We would like to schedule a 30-minute technical interview via Google Meet this Thursday at 2 PM. Please let us know if this time works for you. Sincerely, CODR.",0
EM0447,"Subject: URGENT: Verify your bank account immediately

Dear Customer, We detected suspicious activity on your online bank account. Please click the link to verify your identity and prevent account suspension: http://secure-verify-login.net/auth. This is urgent. Reference ID: 91719.",1
EM0394,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, CODR.",0
EM0445,"Subject: Your monthly utility bill is ready

Dear resident, your digital utility bill for April 2026 is now available. The total amount due is $145.20, which will be auto-debited from your registered card on May 5th. Thank you. Sincerely, CODR.",0
EM0294,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, Team.",0
EM0366,"Subject: Feedback request: Team performance

Hi all, please take 5 minutes to fill out the quarterly team feedback survey. Your responses are anonymous and help us improve our developer tooling and workspace guidelines. Thanks, HR Team. Sincerely, HR.",0
EM0042,"Subject: Congratulations! You won $1,000,000 lottery!

Dear lucky winner, your email address was selected as the grand prize winner of $1,000,000 in our international lottery promotion. To claim your cash prize, reply with your full name, phone number, and bank details. Reference ID: 58813.",1
EM0441,"Subject: Security Alert: Google Account Compromised

Dear User, someone just logged into your Gmail account from a new device in Russia. If this was not you, click here immediately to change your password and protect your credentials: http://google-safety-alert.com/reset. Reference ID: 61167.",1
EM0288,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, HR.",0
EM0454,"Subject: Congratulations! You won $1,000,000 lottery!

Dear lucky winner, your email address was selected as the grand prize winner of $1,000,000 in our international lottery promotion. To claim your cash prize, reply with your full name, phone number, and bank details. Reference ID: 97780.",1
EM0096,"Subject: Project Status Update - Weekly Meeting

Hi team, please find the weekly project status report attached. Let's meet tomorrow at 10 AM in Conference Room B to discuss the database migration and backend container orchestration details. Thanks, Project Manager. Sincerely, Sankha.",0
EM0122,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, CODR.",0
EM0382,"Subject: Project Status Update - Weekly Meeting

Hi team, please find the weekly project status report attached. Let's meet tomorrow at 10 AM in Conference Room B to discuss the database migration and backend container orchestration details. Thanks, Project Manager. Sincerely, CODR.",0
EM0351,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, Sankha.",0
EM0377,"Subject: Your package delivery is pending validation

Dear customer, your parcel from DHL could not be delivered due to an incorrect address. A redelivery fee of $1.50 is required. Please update your address and pay the fee at http://dhl-tracking-delivery.com. Reference ID: 90239.",1
EM0154,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, Sankha.",0
EM0091,"Subject: Monthly newsletter: Tech trends

Hello subscriber, here is our monthly digest of software development trends, covering concurrent React rendering, SEO strategies, and Edge caching performance metrics. Read the full article on our blog. Sincerely, HR.",0
EM0328,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, CODR.",0
EM0367,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, CODR.",0
EM0152,"Subject: Data Analyst Interview Schedule

Dear Sankha, thank you for applying for the Data Analyst position at CODR. We would like to schedule a 30-minute technical interview via Google Meet this Thursday at 2 PM. Please let us know if this time works for you. Sincerely, CODR.",0
EM0317,"Subject: Work from home and earn $500/hour

Hello! We are looking for remote data entry assistants. Work only 2 hours a day and earn $500 per hour. No experience required. If you are interested, please visit http://easy-money-jobs-now.com to apply today. Reference ID: 33039.",1
EM0073,"Subject: Dinner plans for Friday night?

Hey, are you free this Friday for dinner? Some of us are planning to try the new Italian place downtown. Let me know by Wednesday so I can make a reservation. Hope you can make it! Sincerely, Team.",0
EM0420,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, CODR.",0
EM0056,"Subject: Dinner plans for Friday night?

Hey, are you free this Friday for dinner? Some of us are planning to try the new Italian place downtown. Let me know by Wednesday so I can make a reservation. Hope you can make it! Sincerely, Sankha.",0
EM0062,"Subject: Dinner plans for Friday night?

Hey, are you free this Friday for dinner? Some of us are planning to try the new Italian place downtown. Let me know by Wednesday so I can make a reservation. Hope you can make it! Sincerely, CODR.",0
EM0475,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, HR.",0
EM0178,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, Sankha.",0
EM0195,"Subject: Work from home and earn $500/hour

Hello! We are looking for remote data entry assistants. Work only 2 hours a day and earn $500 per hour. No experience required. If you are interested, please visit http://easy-money-jobs-now.com to apply today. Reference ID: 14796.",1
EM0004,"Subject: Dinner plans for Friday night?

Hey, are you free this Friday for dinner? Some of us are planning to try the new Italian place downtown. Let me know by Wednesday so I can make a reservation. Hope you can make it! Sincerely, Team.",0
EM0168,"Subject: Dinner plans for Friday night?

Hey, are you free this Friday for dinner? Some of us are planning to try the new Italian place downtown. Let me know by Wednesday so I can make a reservation. Hope you can make it! Sincerely, HR.",0
EM0186,"Subject: Your monthly utility bill is ready

Dear resident, your digital utility bill for April 2026 is now available. The total amount due is $145.20, which will be auto-debited from your registered card on May 5th. Thank you. Sincerely, CODR.",0
EM0438,"Subject: Data Analyst Interview Schedule

Dear Sankha, thank you for applying for the Data Analyst position at CODR. We would like to schedule a 30-minute technical interview via Google Meet this Thursday at 2 PM. Please let us know if this time works for you. Sincerely, HR.",0
EM0128,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, Sankha.",0
EM0200,"Subject: Dinner plans for Friday night?

Hey, are you free this Friday for dinner? Some of us are planning to try the new Italian place downtown. Let me know by Wednesday so I can make a reservation. Hope you can make it! Sincerely, HR.",0
EM0161,"Subject: Data Analyst Interview Schedule

Dear Sankha, thank you for applying for the Data Analyst position at CODR. We would like to schedule a 30-minute technical interview via Google Meet this Thursday at 2 PM. Please let us know if this time works for you. Sincerely, CODR.",0
EM0397,"Subject: Project Status Update - Weekly Meeting

Hi team, please find the weekly project status report attached. Let's meet tomorrow at 10 AM in Conference Room B to discuss the database migration and backend container orchestration details. Thanks, Project Manager. Sincerely, HR.",0
EM0482,"Subject: Monthly newsletter: Tech trends

Hello subscriber, here is our monthly digest of software development trends, covering concurrent React rendering, SEO strategies, and Edge caching performance metrics. Read the full article on our blog. Sincerely, CODR.",0
EM0171,"Subject: Your monthly utility bill is ready

Dear resident, your digital utility bill for April 2026 is now available. The total amount due is $145.20, which will be auto-debited from your registered card on May 5th. Thank you. Sincerely, Team.",0
EM0248,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, Sankha.",0
EM0480,"Subject: Feedback request: Team performance

Hi all, please take 5 minutes to fill out the quarterly team feedback survey. Your responses are anonymous and help us improve our developer tooling and workspace guidelines. Thanks, HR Team. Sincerely, CODR.",0
EM0193,"Subject: Work from home and earn $500/hour

Hello! We are looking for remote data entry assistants. Work only 2 hours a day and earn $500 per hour. No experience required. If you are interested, please visit http://easy-money-jobs-now.com to apply today. Reference ID: 75658.",1
EM0365,"Subject: Feedback request: Team performance

Hi all, please take 5 minutes to fill out the quarterly team feedback survey. Your responses are anonymous and help us improve our developer tooling and workspace guidelines. Thanks, HR Team. Sincerely, HR.",0
EM0459,"Subject: Data Analyst Interview Schedule

Dear Sankha, thank you for applying for the Data Analyst position at CODR. We would like to schedule a 30-minute technical interview via Google Meet this Thursday at 2 PM. Please let us know if this time works for you. Sincerely, HR.",0
EM0232,"Subject: Work from home and earn $500/hour

Hello! We are looking for remote data entry assistants. Work only 2 hours a day and earn $500 per hour. No experience required. If you are interested, please visit http://easy-money-jobs-now.com to apply today. Reference ID: 25732.",1
EM0460,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, Sankha.",0
EM0189,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, Team.",0
EM0204,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, Team.",0
EM0432,"Subject: Investment Opportunity: 500% returns guaranteed

Hello, we represent a major cryptocurrency investment firm. Get 500% returns on your investment in 7 days. Guaranteed payouts. Reply to this email with 'START' to join our group. Reference ID: 60387.",1
EM0196,"Subject: Feedback request: Team performance

Hi all, please take 5 minutes to fill out the quarterly team feedback survey. Your responses are anonymous and help us improve our developer tooling and workspace guidelines. Thanks, HR Team. Sincerely, Team.",0
EM0164,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, CODR.",0
EM0465,"Subject: Your monthly utility bill is ready

Dear resident, your digital utility bill for April 2026 is now available. The total amount due is $145.20, which will be auto-debited from your registered card on May 5th. Thank you. Sincerely, CODR.",0
EM0226,"Subject: Exclusive Offer: Cheap online prescriptions

Get up to 80% off on all medications! Best prices online. Fast shipping, discrete packaging. Click here to browse our catalog: http://cheap-meds-discount.com/rx. Reference ID: 89544.",1
EM0088,"Subject: Feedback request: Team performance

Hi all, please take 5 minutes to fill out the quarterly team feedback survey. Your responses are anonymous and help us improve our developer tooling and workspace guidelines. Thanks, HR Team. Sincerely, Team.",0
EM0411,"Subject: Your package delivery is pending validation

Dear customer, your parcel from DHL could not be delivered due to an incorrect address. A redelivery fee of $1.50 is required. Please update your address and pay the fee at http://dhl-tracking-delivery.com. Reference ID: 50191.",1
EM0181,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, Sankha.",0
EM0047,"Subject: Your package delivery is pending validation

Dear customer, your parcel from DHL could not be delivered due to an incorrect address. A redelivery fee of $1.50 is required. Please update your address and pay the fee at http://dhl-tracking-delivery.com. Reference ID: 88459.",1
EM0190,"Subject: Your monthly utility bill is ready

Dear resident, your digital utility bill for April 2026 is now available. The total amount due is $145.20, which will be auto-debited from your registered card on May 5th. Thank you. Sincerely, CODR.",0
EM0299,"Subject: Data Analyst Interview Schedule

Dear Sankha, thank you for applying for the Data Analyst position at CODR. We would like to schedule a 30-minute technical interview via Google Meet this Thursday at 2 PM. Please let us know if this time works for you. Sincerely, Team.",0
EM0129,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, HR.",0
EM0347,"Subject: Your package delivery is pending validation

Dear customer, your parcel from DHL could not be delivered due to an incorrect address. A redelivery fee of $1.50 is required. Please update your address and pay the fee at http://dhl-tracking-delivery.com. Reference ID: 31842.",1
EM0436,"Subject: Invoice payment overdue - Action required

Hello, please find attached the invoice for your recent purchase. The payment of $4,520 is overdue. Please click the link below to settle the outstanding balance immediately: http://invoice-payment-portal.com/pay. Reference ID: 50720.",1
EM0053,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, Team.",0
EM0396,"Subject: Your monthly utility bill is ready

Dear resident, your digital utility bill for April 2026 is now available. The total amount due is $145.20, which will be auto-debited from your registered card on May 5th. Thank you. Sincerely, Team.",0
EM0361,"Subject: Data Analyst Interview Schedule

Dear Sankha, thank you for applying for the Data Analyst position at CODR. We would like to schedule a 30-minute technical interview via Google Meet this Thursday at 2 PM. Please let us know if this time works for you. Sincerely, CODR.",0
EM0388,"Subject: Monthly newsletter: Tech trends

Hello subscriber, here is our monthly digest of software development trends, covering concurrent React rendering, SEO strategies, and Edge caching performance metrics. Read the full article on our blog. Sincerely, HR.",0
EM0386,"Subject: Your monthly utility bill is ready

Dear resident, your digital utility bill for April 2026 is now available. The total amount due is $145.20, which will be auto-debited from your registered card on May 5th. Thank you. Sincerely, Team.",0
EM0281,"Subject: Your monthly utility bill is ready

Dear resident, your digital utility bill for April 2026 is now available. The total amount due is $145.20, which will be auto-debited from your registered card on May 5th. Thank you. Sincerely, Sankha.",0
EM0289,"Subject: Project Status Update - Weekly Meeting

Hi team, please find the weekly project status report attached. Let's meet tomorrow at 10 AM in Conference Room B to discuss the database migration and backend container orchestration details. Thanks, Project Manager. Sincerely, HR.",0
EM0389,"Subject: Dinner plans for Friday night?

Hey, are you free this Friday for dinner? Some of us are planning to try the new Italian place downtown. Let me know by Wednesday so I can make a reservation. Hope you can make it! Sincerely, Team.",0
EM0304,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, Sankha.",0
EM0368,"Subject: Dinner plans for Friday night?

Hey, are you free this Friday for dinner? Some of us are planning to try the new Italian place downtown. Let me know by Wednesday so I can make a reservation. Hope you can make it! Sincerely, HR.",0
EM0439,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, Sankha.",0
EM0489,"Subject: Dinner plans for Friday night?

Hey, are you free this Friday for dinner? Some of us are planning to try the new Italian place downtown. Let me know by Wednesday so I can make a reservation. Hope you can make it! Sincerely, HR.",0
EM0277,"Subject: Dinner plans for Friday night?

Hey, are you free this Friday for dinner? Some of us are planning to try the new Italian place downtown. Let me know by Wednesday so I can make a reservation. Hope you can make it! Sincerely, HR.",0
EM0257,"Subject: Monthly newsletter: Tech trends

Hello subscriber, here is our monthly digest of software development trends, covering concurrent React rendering, SEO strategies, and Edge caching performance metrics. Read the full article on our blog. Sincerely, Team.",0
EM0205,"Subject: Data Analyst Interview Schedule

Dear Sankha, thank you for applying for the Data Analyst position at CODR. We would like to schedule a 30-minute technical interview via Google Meet this Thursday at 2 PM. Please let us know if this time works for you. Sincerely, HR.",0
EM0083,"Subject: Project Status Update - Weekly Meeting

Hi team, please find the weekly project status report attached. Let's meet tomorrow at 10 AM in Conference Room B to discuss the database migration and backend container orchestration details. Thanks, Project Manager. Sincerely, Sankha.",0
EM0276,"Subject: Feedback request: Team performance

Hi all, please take 5 minutes to fill out the quarterly team feedback survey. Your responses are anonymous and help us improve our developer tooling and workspace guidelines. Thanks, HR Team. Sincerely, CODR.",0
EM0485,"Subject: Feedback request: Team performance

Hi all, please take 5 minutes to fill out the quarterly team feedback survey. Your responses are anonymous and help us improve our developer tooling and workspace guidelines. Thanks, HR Team. Sincerely, HR.",0
EM0405,"Subject: Data Analyst Interview Schedule

Dear Sankha, thank you for applying for the Data Analyst position at CODR. We would like to schedule a 30-minute technical interview via Google Meet this Thursday at 2 PM. Please let us know if this time works for you. Sincerely, Team.",0
EM0068,"Subject: Data Analyst Interview Schedule

Dear Sankha, thank you for applying for the Data Analyst position at CODR. We would like to schedule a 30-minute technical interview via Google Meet this Thursday at 2 PM. Please let us know if this time works for you. Sincerely, Team.",0
EM0419,"Subject: Monthly newsletter: Tech trends

Hello subscriber, here is our monthly digest of software development trends, covering concurrent React rendering, SEO strategies, and Edge caching performance metrics. Read the full article on our blog. Sincerely, Team.",0
EM0249,"Subject: Feedback request: Team performance

Hi all, please take 5 minutes to fill out the quarterly team feedback survey. Your responses are anonymous and help us improve our developer tooling and workspace guidelines. Thanks, HR Team. Sincerely, CODR.",0
EM0014,"Subject: Your monthly utility bill is ready

Dear resident, your digital utility bill for April 2026 is now available. The total amount due is $145.20, which will be auto-debited from your registered card on May 5th. Thank you. Sincerely, Sankha.",0
EM0093,"Subject: Dinner plans for Friday night?

Hey, are you free this Friday for dinner? Some of us are planning to try the new Italian place downtown. Let me know by Wednesday so I can make a reservation. Hope you can make it! Sincerely, CODR.",0
EM0080,"Subject: Your monthly utility bill is ready

Dear resident, your digital utility bill for April 2026 is now available. The total amount due is $145.20, which will be auto-debited from your registered card on May 5th. Thank you. Sincerely, Team.",0
EM0044,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, CODR.",0
EM0433,"Subject: Feedback request: Team performance

Hi all, please take 5 minutes to fill out the quarterly team feedback survey. Your responses are anonymous and help us improve our developer tooling and workspace guidelines. Thanks, HR Team. Sincerely, CODR.",0
EM0494,"Subject: Exclusive Offer: Cheap online prescriptions

Get up to 80% off on all medications! Best prices online. Fast shipping, discrete packaging. Click here to browse our catalog: http://cheap-meds-discount.com/rx. Reference ID: 56433.",1
EM0233,"Subject: Reviewed pull request: Fix memory leak

Hi, I have reviewed your pull request for fixing the cache eviction leak in the Redis interface. The code looks clean and matches our design system. I have approved it and merged it into main. Sincerely, HR.",0
EM0052,"Subject: Monthly newsletter: Tech trends

Hello subscriber, here is our monthly digest of software development trends, covering concurrent React rendering, SEO strategies, and Edge caching performance metrics. Read the full article on our blog. Sincerely, HR.",0
EM0212,"Subject: Notes from today's brainstorming session

Hi everyone, here are the main notes and action items from our meeting: 1. Optimize CSS styles, 2. Add sanitization layer to input fields, 3. Review playtests. Let me know if I missed anything. Sincerely, HR.",0
